1563254861935,null,20,heatingTemperature,20
1563254861935,null,7599,coolingTemperature,7599
1563254861935,null,1,heatingEnabled,1
1563254861935,null,0,coolingEnabled,0
1563254861935,null,1,furnaceFanStatus,1
1563254861935,null,0,furnaceFanMode,0
1563254861935,null,0,temperatureHold,0
1563254861935,null,0,ledIndicator,0
1563254861935,null,21.50,temp_local,21.50
1563254861935,null,1,garageRelay,1
1563254871952,null,1,garageRelay,1
1563254871952,null,60.25,humidity_local,60.25
1563254871952,null,1,relay2,1
1563254871952,null,20.0,temp_remote0,20.0
1563254871952,null,47,humidity_remote0,47
1563254871952,null,20,temperatureControl,20
1563254871952,null,off,furnaceStatus,off
1563254871952,null,21.50,temp_local,21.50
1563254871952,null,7731,coolingTemperature,7731
1563254871952,null,1,heatingEnabled,1
1563254871952,null,0,coolingEnabled,0
1563254871952,null,1,furnaceFanStatus,1
1563254871952,null,0,furnaceFanMode,0
1563254871952,null,0,temperatureHold,0
1563254871952,null,341,presistor_remote0,341
1563254871952,null,20,heatingTemperature,20
1563254871952,null,0,ledIndicator,0
1563254881969,null,1,garageRelay,1
1563254881969,null,60.25,humidity_local,60.25
1563254881969,null,324,presistor_remote0,324
1563254881969,null,21.50,temp_local,21.50
1563254881969,null,47,humidity_remote0,47
1563254881969,null,20,temperatureControl,20
1563254881969,null,1,relay2,1
1563254881969,null,20,heatingTemperature,20
1563254881969,null,7863,coolingTemperature,7863
1563254881969,null,1,heatingEnabled,1
1563254881969,null,0,coolingEnabled,0
1563254881969,null,20.0,temp_remote0,20.0
1563254881969,null,0,furnaceFanMode,0
1563254881969,null,0,temperatureHold,0
1563254881969,null,off,furnaceStatus,off
1563254881969,null,1,furnaceFanStatus,1
1563254881969,null,0,ledIndicator,0
1563254891986,null,0,ledIndicator,0
1563254891986,null,60.25,humidity_local,60.25
1563254891986,null,318,presistor_remote0,318
1563254891986,null,21.50,temp_local,21.50
1563254891986,null,47,humidity_remote0,47
1563254891986,null,1,garageRelay,1
1563254891986,null,off,furnaceStatus,off
1563254891986,null,20,heatingTemperature,20
1563254891986,null,7995,coolingTemperature,7995
1563254891986,null,20,temperatureControl,20
1563254891986,null,0,coolingEnabled,0
1563254891986,null,1,furnaceFanStatus,1
1563254891986,null,0,furnaceFanMode,0
1563254891986,null,0,temperatureHold,0
1563254891986,null,1,relay2,1
1563254891986,null,20.0,temp_remote0,20.0
1563254891986,null,1,heatingEnabled,1
1563254902003,null,0,ledIndicator,0
1563254902003,null,60.25,humidity_local,60.25
1563254902003,null,314,presistor_remote0,314
1563254902003,null,20.0,temp_remote0,20.0
1563254902003,null,47,humidity_remote0,47
1563254902003,null,20,temperatureControl,20
1563254902003,null,off,furnaceStatus,off
1563254902003,null,20,heatingTemperature,20
1563254902003,null,8127,coolingTemperature,8127
1563254902003,null,1,heatingEnabled,1
1563254902003,null,0,coolingEnabled,0
1563254902003,null,1,furnaceFanStatus,1
1563254902003,null,0,furnaceFanMode,0
1563254902003,null,1,garageRelay,1
1563254902003,null,1,relay2,1
1563254902003,null,21.50,temp_local,21.50
1563254902003,null,0,temperatureHold,0
1563254912019,null,21.50,temp_local,21.50
1563254912019,null,1,garageRelay,1
1563254912019,null,313,presistor_remote0,313
1563254912019,null,20.0,temp_remote0,20.0
1563254912019,null,47,humidity_remote0,47
1563254912019,null,20,temperatureControl,20
1563254912019,null,off,furnaceStatus,off
1563254912019,null,20,heatingTemperature,20
1563254912019,null,8259,coolingTemperature,8259
1563254912019,null,1,heatingEnabled,1
1563254912019,null,0,coolingEnabled,0
1563254912019,null,1,furnaceFanStatus,1
1563254912019,null,0,furnaceFanMode,0
1563254912019,null,60.25,humidity_local,60.25
1563254912019,null,1,relay2,1
1563254912019,null,0,ledIndicator,0
1563254912019,null,0,temperatureHold,0
1563254922036,null,1,relay2,1
1563254922036,null,60.25,humidity_local,60.25
1563254922036,null,332,presistor_remote0,332
1563254922036,null,20.0,temp_remote0,20.0
1563254922036,null,47,humidity_remote0,47
1563254922036,null,20,temperatureControl,20
1563254922036,null,off,furnaceStatus,off
1563254922036,null,20,heatingTemperature,20
1563254922036,null,8391,coolingTemperature,8391
1563254922036,null,1,heatingEnabled,1
1563254922036,null,0,coolingEnabled,0
1563254922036,null,1,furnaceFanStatus,1
1563254922036,null,21.50,temp_local,21.50
1563254922036,null,1,garageRelay,1
1563254922036,null,0,furnaceFanMode,0
1563254932052,null,1,relay2,1
1563254922036,null,0,temperatureHold,0
1563254932052,null,60.25,humidity_local,60.25
1563254922036,null,0,ledIndicator,0
1563254932052,null,343,presistor_remote0,343
1563254932052,null,20.0,temp_remote0,20.0
1563254932052,null,47,humidity_remote0,47
1563254932052,null,20,temperatureControl,20
1563254932052,null,off,furnaceStatus,off
1563254932052,null,20,heatingTemperature,20
1563254932052,null,1,garageRelay,1
1563254932052,null,1,heatingEnabled,1
1563254932052,null,0,coolingEnabled,0
1563254932052,null,8523,coolingTemperature,8523
1563254932052,null,0,furnaceFanMode,0
1563254932052,null,0,temperatureHold,0
1563254932052,null,1,furnaceFanStatus,1
1563254932052,null,0,ledIndicator,0
1563254932052,null,21.50,temp_local,21.50
1563254942068,null,0,ledIndicator,0
1563254942068,null,60.25,humidity_local,60.25
1563254942068,null,331,presistor_remote0,331
1563254942068,null,20.0,temp_remote0,20.0
1563254942068,null,47,humidity_remote0,47
1563254942068,null,20,temperatureControl,20
1563254942068,null,off,furnaceStatus,off
1563254942068,null,20,heatingTemperature,20
1563254942068,null,1,garageRelay,1
1563254942068,null,1,heatingEnabled,1
1563254942068,null,0,coolingEnabled,0
1563254942068,null,1,furnaceFanStatus,1
1563254942068,null,0,furnaceFanMode,0
1563254942068,null,1,relay2,1
1563254942068,null,21.50,temp_local,21.50
1563254942068,null,8655,coolingTemperature,8655
1563254942068,null,0,temperatureHold,0
1563254952085,null,0,ledIndicator,0
1563254952085,null,60.25,humidity_local,60.25
1563254952085,null,1,relay2,1
1563254952085,null,20.0,temp_remote0,20.0
1563254952085,null,47,humidity_remote0,47
1563254952085,null,20,temperatureControl,20
1563254952085,null,321,presistor_remote0,321
1563254952085,null,21.50,temp_local,21.50
1563254952085,null,8787,coolingTemperature,8787
1563254952085,null,1,heatingEnabled,1
1563254952085,null,0,coolingEnabled,0
1563254952085,null,1,furnaceFanStatus,1
1563254952085,null,0,furnaceFanMode,0
1563254952085,null,0,temperatureHold,0
1563254952085,null,off,furnaceStatus,off
1563254952085,null,20,heatingTemperature,20
1563254952085,null,1,garageRelay,1
1563254962101,null,0,ledIndicator,0
1563254962101,null,60.25,humidity_local,60.25
1563254962101,null,314,presistor_remote0,314
1563254962101,null,47,humidity_remote0,47
1563254962101,null,20.0,temp_remote0,20.0
1563254962101,null,20,temperatureControl,20
1563254962101,null,off,furnaceStatus,off
1563254962101,null,20,heatingTemperature,20
1563254962101,null,8919,coolingTemperature,8919
1563254962101,null,1,heatingEnabled,1
1563254962101,null,0,coolingEnabled,0
1563254962101,null,1,furnaceFanStatus,1
1563254962101,null,0,furnaceFanMode,0
1563254962101,null,0,temperatureHold,0
1563254962101,null,1,relay2,1
1563254962101,null,21.50,temp_local,21.50
1563254962101,null,1,garageRelay,1
1563254972117,null,1,relay2,1
1563254972117,null,60.25,humidity_local,60.25
1563254972117,null,317,presistor_remote0,317
1563254972117,null,20.0,temp_remote0,20.0
1563254972117,null,47,humidity_remote0,47
1563254972117,null,20,temperatureControl,20
1563254972117,null,off,furnaceStatus,off
1563254972117,null,20,heatingTemperature,20
1563254972117,null,9051,coolingTemperature,9051
1563254972117,null,1,heatingEnabled,1
1563254972117,null,0,coolingEnabled,0
1563254972117,null,1,furnaceFanStatus,1
1563254972117,null,0,furnaceFanMode,0
1563254972117,null,0,temperatureHold,0
1563254972117,null,0,ledIndicator,0
1563254972117,null,21.50,temp_local,21.50
1563254972117,null,1,garageRelay,1
1563254982133,null,0,ledIndicator,0
1563254982133,null,60.25,humidity_local,60.25
1563254982133,null,343,presistor_remote0,343
1563254982133,null,21.50,temp_local,21.50
1563254982133,null,47,humidity_remote0,47
1563254982133,null,20,temperatureControl,20
1563254982133,null,off,furnaceStatus,off
1563254982133,null,20,heatingTemperature,20
1563254982133,null,9183,coolingTemperature,9183
1563254982133,null,1,heatingEnabled,1
1563254982133,null,0,coolingEnabled,0
1563254982133,null,20.0,temp_remote0,20.0
1563254982133,null,0,furnaceFanMode,0
1563254982133,null,0,temperatureHold,0
1563254982133,null,1,garageRelay,1
1563254982133,null,1,furnaceFanStatus,1
1563254982133,null,1,relay2,1
1563254992150,null,0,ledIndicator,0
1563254992150,null,60.25,humidity_local,60.25
1563254992150,null,329,presistor_remote0,329
1563254992150,null,20.0,temp_remote0,20.0
1563254992150,null,47,humidity_remote0,47
1563254992150,null,20,temperatureControl,20
1563254992150,null,off,furnaceStatus,off
1563254992150,null,21.50,temp_local,21.50
1563254992150,null,9315,coolingTemperature,9315
1563254992150,null,1,heatingEnabled,1
1563254992150,null,0,coolingEnabled,0
1563254992150,null,1,furnaceFanStatus,1
1563254992150,null,0,furnaceFanMode,0
1563254992150,null,1,garageRelay,1
1563254992150,null,1,relay2,1
1563254992150,null,20,heatingTemperature,20
1563254992150,null,0,temperatureHold,0
1563255002166,null,0,ledIndicator,0
1563255002166,null,60.25,humidity_local,60.25
1563255002166,null,318,presistor_remote0,318
1563255002166,null,20.0,temp_remote0,20.0
1563255002166,null,47,humidity_remote0,47
1563255002166,null,20,temperatureControl,20
1563255002166,null,off,furnaceStatus,off
1563255002166,null,20,heatingTemperature,20
1563255002166,null,9447,coolingTemperature,9447
1563255002166,null,1,heatingEnabled,1
1563255002166,null,0,coolingEnabled,0
1563255002166,null,1,furnaceFanStatus,1
1563255002166,null,0,furnaceFanMode,0
1563255002166,null,0,temperatureHold,0
1563255002166,null,1,relay2,1
1563255002166,null,21.50,temp_local,21.50
1563255002166,null,1,garageRelay,1
1563255012182,null,0,ledIndicator,0
1563255012182,null,60.25,humidity_local,60.25
1563255012182,null,309,presistor_remote0,309
1563255012182,null,21.50,temp_local,21.50
1563255012182,null,47,humidity_remote0,47
1563255012182,null,20,temperatureControl,20
1563255012182,null,off,furnaceStatus,off
1563255012182,null,20,heatingTemperature,20
1563255012182,null,9579,coolingTemperature,9579
1563255012182,null,1,garageRelay,1
1563255012182,null,0,coolingEnabled,0
1563255012182,null,1,furnaceFanStatus,1
1563255012182,null,0,furnaceFanMode,0
1563255012182,null,0,temperatureHold,0
1563255012182,null,1,relay2,1
1563255012182,null,20.0,temp_remote0,20.0
1563255012182,null,1,heatingEnabled,1
1563255022199,null,1,garageRelay,1
1563255022199,null,60.25,humidity_local,60.25
1563255022199,null,1,relay2,1
1563255022199,null,20.0,temp_remote0,20.0
1563255022199,null,47,humidity_remote0,47
1563255022199,null,20,temperatureControl,20
1563255022199,null,off,furnaceStatus,off
1563255022199,null,21.50,temp_local,21.50
1563255022199,null,9711,coolingTemperature,9711
1563255022199,null,1,heatingEnabled,1
1563255022199,null,0,coolingEnabled,0
1563255022199,null,1,furnaceFanStatus,1
1563255022199,null,0,furnaceFanMode,0
1563255022199,null,0,temperatureHold,0
1563255022199,null,319,presistor_remote0,319
1563255022199,null,20,heatingTemperature,20
1563255022199,null,0,ledIndicator,0
1563255032216,null,1,relay2,1
1563255032216,null,60.25,humidity_local,60.25
1563255032216,null,0,ledIndicator,0
1563255032216,null,20.0,temp_remote0,20.0
1563255032216,null,47,humidity_remote0,47
1563255032216,null,1,garageRelay,1
1563255032216,null,off,furnaceStatus,off
1563255032216,null,20,heatingTemperature,20
1563255032216,null,9843,coolingTemperature,9843
1563255032216,null,1,heatingEnabled,1
1563255032216,null,339,presistor_remote0,339
1563255032216,null,1,furnaceFanStatus,1
1563255032216,null,0,furnaceFanMode,0
1563255032216,null,20,temperatureControl,20
1563255032216,null,0,coolingEnabled,0
1563255032216,null,21.50,temp_local,21.50
1563255032216,null,0,temperatureHold,0
1563255042233,null,0,ledIndicator,0
1563255042233,null,60.25,humidity_local,60.25
1563255042233,null,338,presistor_remote0,338
1563255042233,null,20.0,temp_remote0,20.0
1563255042233,null,47,humidity_remote0,47
1563255042233,null,20,temperatureControl,20
1563255042233,null,off,furnaceStatus,off
1563255042233,null,20,heatingTemperature,20
1563255042233,null,9975,coolingTemperature,9975
1563255042233,null,1,heatingEnabled,1
1563255042233,null,0,coolingEnabled,0
1563255042233,null,1,furnaceFanStatus,1
1563255042233,null,0,furnaceFanMode,0
1563255042233,null,0,temperatureHold,0
1563255042233,null,1,relay2,1
1563255042233,null,21.50,temp_local,21.50
1563255042233,null,1,garageRelay,1
1563255052250,null,21.50,temp_local,21.50
1563255052250,null,1,garageRelay,1
1563255052250,null,321,presistor_remote0,321
1563255052250,null,20.0,temp_remote0,20.0
1563255052250,null,47,humidity_remote0,47
1563255052250,null,20,temperatureControl,20
1563255052250,null,off,furnaceStatus,off
1563255052250,null,20,heatingTemperature,20
1563255052250,null,10107,coolingTemperature,10107
1563255052250,null,60.25,humidity_local,60.25
1563255052250,null,0,coolingEnabled,0
1563255052250,null,1,furnaceFanStatus,1
1563255052250,null,0,furnaceFanMode,0
1563255052250,null,0,temperatureHold,0
1563255052250,null,1,relay2,1
1563255052250,null,0,ledIndicator,0
1563255052250,null,1,heatingEnabled,1
1563255062267,null,1,relay2,1
1563255062267,null,60.25,humidity_local,60.25
1563255062267,null,308,presistor_remote0,308
1563255062267,null,20.0,temp_remote0,20.0
1563255062267,null,47,humidity_remote0,47
1563255062267,null,20,temperatureControl,20
1563255062267,null,off,furnaceStatus,off
1563255062267,null,20,heatingTemperature,20
1563255062267,null,10239,coolingTemperature,10239
1563255062267,null,1,heatingEnabled,1
1563255062267,null,0,coolingEnabled,0
1563255062267,null,1,furnaceFanStatus,1
1563255062267,null,0,furnaceFanMode,0
1563255062267,null,0,temperatureHold,0
1563255062267,null,0,ledIndicator,0
1563255062267,null,21.50,temp_local,21.50
1563255062267,null,1,garageRelay,1
1563255072283,null,0,ledIndicator,0
1563255072283,null,60.25,humidity_local,60.25
1563255072283,null,322,presistor_remote0,322
1563255072283,null,20.0,temp_remote0,20.0
1563255072283,null,47,humidity_remote0,47
1563255072283,null,20,temperatureControl,20
1563255072283,null,off,furnaceStatus,off
1563255072283,null,20,heatingTemperature,20
1563255072283,null,10371,coolingTemperature,10371
1563255072283,null,1,garageRelay,1
1563255072283,null,0,coolingEnabled,0
1563255072283,null,1,furnaceFanStatus,1
1563255072283,null,0,furnaceFanMode,0
1563255072283,null,0,temperatureHold,0
1563255072283,null,1,relay2,1
1563255072283,null,21.50,temp_local,21.50
1563255072283,null,1,heatingEnabled,1
1563255082300,null,0,ledIndicator,0
1563255082300,null,60.25,humidity_local,60.25
1563255082300,null,339,presistor_remote0,339
1563255082300,null,21.50,temp_local,21.50
1563255082300,null,47,humidity_remote0,47
1563255082300,null,20,temperatureControl,20
1563255082300,null,off,furnaceStatus,off
1563255082300,null,20,heatingTemperature,20
1563255082300,null,10503,coolingTemperature,10503
1563255082300,null,1,garageRelay,1
1563255082300,null,0,coolingEnabled,0
1563255082300,null,1,furnaceFanStatus,1
1563255082300,null,0,furnaceFanMode,0
1563255082300,null,0,temperatureHold,0
1563255082300,null,1,relay2,1
1563255082300,null,20.0,temp_remote0,20.0
1563255082300,null,1,heatingEnabled,1
1563255092316,null,0,ledIndicator,0
1563255092316,null,60.25,humidity_local,60.25
1563255092316,null,319,presistor_remote0,319
1563255092316,null,21.50,temp_local,21.50
1563255092316,null,47,humidity_remote0,47
1563255092316,null,1,garageRelay,1
1563255092316,null,off,furnaceStatus,off
1563255092316,null,20,heatingTemperature,20
1563255092316,null,10635,coolingTemperature,10635
1563255092316,null,20,temperatureControl,20
1563255092316,null,0,coolingEnabled,0
1563255092316,null,1,furnaceFanStatus,1
1563255092316,null,0,furnaceFanMode,0
1563255092316,null,0,temperatureHold,0
1563255092316,null,1,relay2,1
1563255092316,null,20.0,temp_remote0,20.0
1563255092316,null,1,heatingEnabled,1
1563255102333,null,0,ledIndicator,0
1563255102333,null,60.25,humidity_local,60.25
1563255102333,null,325,presistor_remote0,325
1563255102333,null,20.0,temp_remote0,20.0
1563255102333,null,47,humidity_remote0,47
1563255102333,null,20,temperatureControl,20
1563255102333,null,off,furnaceStatus,off
1563255102333,null,20,heatingTemperature,20
1563255102333,null,21.50,temp_local,21.50
1563255102333,null,1,heatingEnabled,1
1563255102333,null,0,coolingEnabled,0
1563255102333,null,1,furnaceFanStatus,1
1563255102333,null,0,furnaceFanMode,0
1563255102333,null,0,temperatureHold,0
1563255102333,null,1,relay2,1
1563255102333,null,10767,coolingTemperature,10767
1563255102333,null,1,garageRelay,1
1563255112349,null,0,ledIndicator,0
1563255112349,null,60.25,humidity_local,60.25
1563255112349,null,349,presistor_remote0,349
1563255112349,null,20.0,temp_remote0,20.0
1563255112349,null,47,humidity_remote0,47
1563255112349,null,20,temperatureControl,20
1563255112349,null,off,furnaceStatus,off
1563255112349,null,20,heatingTemperature,20
1563255112349,null,10899,coolingTemperature,10899
1563255112349,null,1,heatingEnabled,1
1563255112349,null,0,coolingEnabled,0
1563255112349,null,1,furnaceFanStatus,1
1563255112349,null,0,furnaceFanMode,0
1563255112349,null,0,temperatureHold,0
1563255112349,null,1,relay2,1
1563255112349,null,21.50,temp_local,21.50
1563255112349,null,1,garageRelay,1
1563255122365,null,0,ledIndicator,0
1563255122365,null,60.25,humidity_local,60.25
1563255122365,null,326,presistor_remote0,326
1563255122365,null,20.0,temp_remote0,20.0
1563255122365,null,47,humidity_remote0,47
1563255122365,null,1,garageRelay,1
1563255122365,null,off,furnaceStatus,off
1563255122365,null,20,heatingTemperature,20
1563255122365,null,11031,coolingTemperature,11031
1563255122365,null,1,heatingEnabled,1
1563255122365,null,0,coolingEnabled,0
1563255122365,null,21.50,temp_local,21.50
1563255122365,null,0,furnaceFanMode,0
1563255122365,null,0,temperatureHold,0
1563255122365,null,1,relay2,1
1563255122365,null,1,furnaceFanStatus,1
1563255122365,null,20,temperatureControl,20
1563255132382,null,0,ledIndicator,0
1563255132382,null,60.25,humidity_local,60.25
1563255132382,null,323,presistor_remote0,323
1563255132382,null,20.0,temp_remote0,20.0
1563255132382,null,47,humidity_remote0,47
1563255132382,null,20,temperatureControl,20
1563255132382,null,off,furnaceStatus,off
1563255132382,null,20,heatingTemperature,20
1563255132382,null,11163,coolingTemperature,11163
1563255132382,null,1,heatingEnabled,1
1563255132382,null,0,coolingEnabled,0
1563255132382,null,1,furnaceFanStatus,1
1563255132382,null,0,furnaceFanMode,0
1563255132382,null,1,garageRelay,1
1563255132382,null,1,relay2,1
1563255132382,null,21.50,temp_local,21.50
1563255132382,null,0,temperatureHold,0
1563255142399,null,1,relay2,1
1563255142399,null,60.25,humidity_local,60.25
1563255142399,null,355,presistor_remote0,355
1563255142399,null,20.0,temp_remote0,20.0
1563255142399,null,47,humidity_remote0,47
1563255142399,null,20,temperatureControl,20
1563255142399,null,off,furnaceStatus,off
1563255142399,null,20,heatingTemperature,20
1563255142399,null,11295,coolingTemperature,11295
1563255142399,null,1,heatingEnabled,1
1563255142399,null,0,coolingEnabled,0
1563255142399,null,1,furnaceFanStatus,1
1563255142399,null,0,furnaceFanMode,0
1563255142399,null,0,temperatureHold,0
1563255142399,null,0,ledIndicator,0
1563255142399,null,21.50,temp_local,21.50
1563255142399,null,1,garageRelay,1
1563255152415,null,0,ledIndicator,0
1563255152415,null,60.25,humidity_local,60.25
1563255152415,null,333,presistor_remote0,333
1563255152415,null,20.0,temp_remote0,20.0
1563255152415,null,47,humidity_remote0,47
1563255152415,null,20,temperatureControl,20
1563255152415,null,off,furnaceStatus,off
1563255152415,null,20,heatingTemperature,20
1563255152415,null,11427,coolingTemperature,11427
1563255152415,null,1,heatingEnabled,1
1563255152415,null,0,coolingEnabled,0
1563255152415,null,1,furnaceFanStatus,1
1563255152415,null,0,furnaceFanMode,0
1563255152415,null,0,temperatureHold,0
1563255152415,null,1,relay2,1
1563255152415,null,21.50,temp_local,21.50
1563255152415,null,1,garageRelay,1
1563255162435,null,0,ledIndicator,0
1563255162435,null,60.25,humidity_local,60.25
1563255162435,null,1,relay2,1
1563255162435,null,20.0,temp_remote0,20.0
1563255162435,null,47,humidity_remote0,47
1563255162435,null,20,temperatureControl,20
1563255162435,null,322,presistor_remote0,322
1563255162435,null,20,heatingTemperature,20
1563255162435,null,11559,coolingTemperature,11559
1563255162435,null,1,garageRelay,1
1563255162435,null,0,coolingEnabled,0
1563255162435,null,1,furnaceFanStatus,1
1563255162435,null,0,furnaceFanMode,0
1563255162435,null,0,temperatureHold,0
1563255162435,null,off,furnaceStatus,off
1563255162435,null,21.50,temp_local,21.50
1563255162435,null,1,heatingEnabled,1
1563255172453,null,1,relay2,1
1563255172453,null,60.25,humidity_local,60.25
1563255172453,null,326,presistor_remote0,326
1563255172453,null,21.50,temp_local,21.50
1563255172453,null,47,humidity_remote0,47
1563255172453,null,20,temperatureControl,20
1563255172453,null,off,furnaceStatus,off
1563255172453,null,20,heatingTemperature,20
1563255172453,null,11691,coolingTemperature,11691
1563255172453,null,1,heatingEnabled,1
1563255172453,null,0,coolingEnabled,0
1563255172453,null,20.0,temp_remote0,20.0
1563255172453,null,0,furnaceFanMode,0
1563255172453,null,0,temperatureHold,0
1563255172453,null,0,ledIndicator,0
1563255172453,null,1,furnaceFanStatus,1
1563255172453,null,1,garageRelay,1
1563255182470,null,0,ledIndicator,0
1563255182470,null,60.25,humidity_local,60.25
1563255182470,null,342,presistor_remote0,342
1563255182470,null,20.0,temp_remote0,20.0
1563255182470,null,47,humidity_remote0,47
1563255182470,null,20,temperatureControl,20
1563255182470,null,off,furnaceStatus,off
1563255182470,null,20,heatingTemperature,20
1563255182470,null,11823,coolingTemperature,11823
1563255182470,null,1,heatingEnabled,1
1563255182470,null,0,coolingEnabled,0
1563255182470,null,1,furnaceFanStatus,1
1563255182470,null,0,furnaceFanMode,0
1563255182470,null,0,temperatureHold,0
1563255182470,null,1,relay2,1
1563255182470,null,21.50,temp_local,21.50
1563255182470,null,1,garageRelay,1
1563255192486,null,21.50,temp_local,21.50
1563255192486,null,60.25,humidity_local,60.25
1563255192486,null,354,presistor_remote0,354
1563255192486,null,20.0,temp_remote0,20.0
1563255192486,null,47,humidity_remote0,47
1563255192486,null,20,temperatureControl,20
1563255192486,null,off,furnaceStatus,off
1563255192486,null,20,heatingTemperature,20
1563255192486,null,11955,coolingTemperature,11955
1563255192486,null,1,heatingEnabled,1
1563255192486,null,0,coolingEnabled,0
1563255192486,null,1,furnaceFanStatus,1
1563255192486,null,0,furnaceFanMode,0
1563255192486,null,0,temperatureHold,0
1563255192486,null,1,relay2,1
1563255192486,null,0,ledIndicator,0
1563255192486,null,1,garageRelay,1
1563255202501,null,1,garageRelay,1
1563255202501,null,60.25,humidity_local,60.25
1563255202501,null,352,presistor_remote0,352
1563255202501,null,20.0,temp_remote0,20.0
1563255202501,null,47,humidity_remote0,47
1563255202501,null,20,temperatureControl,20
1563255202501,null,off,furnaceStatus,off
1563255202501,null,20,heatingTemperature,20
1563255202501,null,12087,coolingTemperature,12087
1563255202501,null,1,heatingEnabled,1
1563255202501,null,0,coolingEnabled,0
1563255202501,null,1,furnaceFanStatus,1
1563255202501,null,0,furnaceFanMode,0
1563255202501,null,0,temperatureHold,0
1563255202501,null,1,relay2,1
1563255202501,null,21.50,temp_local,21.50
1563255202501,null,0,ledIndicator,0
1563255212518,null,0,ledIndicator,0
1563255212518,null,60.25,humidity_local,60.25
1563255212518,null,331,presistor_remote0,331
1563255212518,null,20.0,temp_remote0,20.0
1563255212518,null,47,humidity_remote0,47
1563255212518,null,20,temperatureControl,20
1563255212518,null,off,furnaceStatus,off
1563255212518,null,20,heatingTemperature,20
1563255212518,null,12219,coolingTemperature,12219
1563255212518,null,1,heatingEnabled,1
1563255212518,null,0,coolingEnabled,0
1563255212518,null,1,furnaceFanStatus,1
1563255212518,null,0,furnaceFanMode,0
1563255212518,null,0,temperatureHold,0
1563255212518,null,1,relay2,1
1563255212518,null,21.50,temp_local,21.50
1563255212518,null,1,garageRelay,1
1563255222535,null,0,ledIndicator,0
1563255222535,null,60.25,humidity_local,60.25
1563255222535,null,323,presistor_remote0,323
1563255222535,null,20.0,temp_remote0,20.0
1563255222535,null,47,humidity_remote0,47
1563255222535,null,1,garageRelay,1
1563255222535,null,off,furnaceStatus,off
1563255222535,null,20,heatingTemperature,20
1563255222535,null,12351,coolingTemperature,12351
1563255222535,null,1,heatingEnabled,1
1563255222535,null,0,coolingEnabled,0
1563255222535,null,1,furnaceFanStatus,1
1563255222535,null,0,furnaceFanMode,0
1563255222535,null,20,temperatureControl,20
1563255222535,null,1,relay2,1
1563255222535,null,21.50,temp_local,21.50
1563255222535,null,0,temperatureHold,0
1563255232551,null,0,ledIndicator,0
1563255232551,null,60.25,humidity_local,60.25
1563255232551,null,1,relay2,1
1563255232551,null,20.0,temp_remote0,20.0
1563255232551,null,47,humidity_remote0,47
1563255232551,null,20,temperatureControl,20
1563255232551,null,off,furnaceStatus,off
1563255232551,null,20,heatingTemperature,20
1563255232551,null,12483,coolingTemperature,12483
1563255232551,null,1,heatingEnabled,1
1563255232551,null,332,presistor_remote0,332
1563255232551,null,1,furnaceFanStatus,1
1563255232551,null,0,furnaceFanMode,0
1563255232551,null,0,temperatureHold,0
1563255232551,null,0,coolingEnabled,0
1563255232551,null,21.50,temp_local,21.50
1563255232551,null,1,garageRelay,1
1563255242566,null,1,relay2,1
1563255242566,null,60.25,humidity_local,60.25
1563255242566,null,349,presistor_remote0,349
1563255242566,null,20.0,temp_remote0,20.0
1563255242566,null,0,ledIndicator,0
1563255242566,null,20,temperatureControl,20
1563255242566,null,off,furnaceStatus,off
1563255242566,null,20,heatingTemperature,20
1563255242566,null,12615,coolingTemperature,12615
1563255242566,null,1,heatingEnabled,1
1563255242566,null,0,coolingEnabled,0
1563255242566,null,1,furnaceFanStatus,1
1563255242566,null,47,humidity_remote0,47
1563255242566,null,0,temperatureHold,0
1563255242566,null,21.50,temp_local,21.50
1563255242566,null,0,furnaceFanMode,0
1563255242566,null,1,garageRelay,1
1563255252582,null,21.50,temp_local,21.50
1563255252582,null,60.25,humidity_local,60.25
1563255252582,null,354,presistor_remote0,354
1563255252582,null,20.0,temp_remote0,20.0
1563255252582,null,47,humidity_remote0,47
1563255252582,null,20,temperatureControl,20
1563255252582,null,off,furnaceStatus,off
1563255252582,null,20,heatingTemperature,20
1563255252582,null,12747,coolingTemperature,12747
1563255252582,null,1,heatingEnabled,1
1563255252582,null,0,coolingEnabled,0
1563255252582,null,1,furnaceFanStatus,1
1563255252582,null,0,furnaceFanMode,0
1563255252582,null,0,temperatureHold,0
1563255252582,null,1,relay2,1
1563255252582,null,0,ledIndicator,0
1563255252582,null,1,garageRelay,1
1563255262599,null,21.50,temp_local,21.50
1563255262599,null,60.25,humidity_local,60.25
1563255262599,null,328,presistor_remote0,328
1563255262599,null,20.0,temp_remote0,20.0
1563255262599,null,47,humidity_remote0,47
1563255262599,null,20,temperatureControl,20
1563255262599,null,off,furnaceStatus,off
1563255262599,null,20,heatingTemperature,20
1563255262599,null,12879,coolingTemperature,12879
1563255262599,null,1,heatingEnabled,1
1563255262599,null,0,coolingEnabled,0
1563255262599,null,1,furnaceFanStatus,1
1563255262599,null,0,furnaceFanMode,0
1563255262599,null,0,temperatureHold,0
1563255262599,null,1,relay2,1
1563255262599,null,0,ledIndicator,0
1563255262599,null,1,garageRelay,1
1563255272614,null,0,ledIndicator,0
1563255272614,null,60.25,humidity_local,60.25
1563255272614,null,1,relay2,1
1563255272614,null,20.0,temp_remote0,20.0
1563255272614,null,47,humidity_remote0,47
